offer_id,title,address,district,price,total_area,rooms,floor,floors_total,house_type,year_built,description,link
319179355,Новое предложение в Хамовниках,Москва,ЦАО,290 000 000 ₽,,,,,,,"ID 64859. ЖК Литератор. Новое предложение в премиальном малоэтажном жилом комплексе Литератор в шаге от парка-усадьбы Льва Толстого в Хамовниках четырехкомнатная квартира с изящным авторским интерьером в сдержанной классике. Комфортная планировка с просторными жилыми помещениями: кухня, гостиная-столовая, переходящая в кабинет с выходом на балкон, мастер-спальня с ванной комнатой и вместительной гардеробной, спальня с с/у, гостевой туалет, постирочная комната. Предусмотрено много систем хранения вещей. Утонченный стиль отделки в мягкой палитре, остается встроенная мебель и бытовая техника Miele. В интерьере использованы мрамор, дерево, на полу дубовый паркет, на стенах тканевые обои. Все подобрано с особым чувством стиля. Установлены система центрального кондиционирования с увлажнением воздуха, водоснабжение с дополнительной системой фильтрации. Панорамное остекление обеспечивают отличную инсоляцию, прозрачное ограждение балкона стирает границу дома с цветущей внутренней территорией комплекса. Комплекс построен в небольшом переулке района Хамовники. Стильные лобби с зонами ожидания, круглосуточная охрана, детская площадка, уютные дворики. Пять минут пешком до сквера Девичьего поля, удобный выезд на Садовое кольцо. ПРЯМОЙ ПРЕДСТАВИТЕЛЬ СОБСТВЕННИКА. ОПЕРАТИВНЫЙ ПОКАЗ. БЕЗ КОМИССИИ ДЛЯ ПОКУПАТЕЛЯ. Intermark Real Estate - участник ассоциации AREA. Брокер объекта Ванян Маргарита. Мы работаем в выходные и праздничные дни, будем рады вашим звонкам в любое время.",https://www.cian.ru/sale/flat/319179355/
315756084,Виды на Кремль и ХХС!,Москва,ЦАО,550 000 000 ₽,,,,,,,"ID 60327. ЖК Пречистенка 13. Редкое предложение квартиры с новой отделкой в одном из лучших домов Москвы ""Пречистенка, 13"" общей площадью 183.4 м2. В квартире распланирована просторная гостиная, столовая, кухня, 2 спальни, 2 ванных комнаты. Из окон открываются прекрасные панорамные виды на Кремль и Храм Христа Спасителя. Отделка в стиле современная классика с использованием лучших материалов. Дом после полной реконструкции в 2014 году, что позволило не только восстановить первоначальный облик знаменитого дома архитектора Густава Гельриха, но и существенно улучшить его в соответствии с современными требованиями. В доме есть подземный паркинг, проведен отдельный питьевой водопровод, центральное кондиционирование, бесшумные скоростные лифты фирмы Tisson, стеклопакеты с повышенным шумопоглощением. В 2013 году на конкурсе Urban Awards он победил сразу в двух номинациях: особняк был признан лучшим жилым комплексом года в классе deluxe и отмечен наградой как ""жилой комплекс с лучшей архитектурой"". ПРЯМОЙ ПРЕДСТАВИТЕЛЬ СОБСТВЕННИКА. ОПЕРАТИВНЫЙ ПОКАЗ. БЕЗ КОМИССИИ ДЛЯ ПОКУПАТЕЛЯ. Intermark Real Estate - участник ассоциации AREA. Брокер объекта Трушин Александр. Мы работаем в выходные и праздничные дни, будем рады вашим звонкам в любое время.",https://www.cian.ru/sale/flat/315756084/
307731133,Ипотека 12% для всех на весь срок,Москва,СВАО,53 831 792 ₽,,,,,,,"Указанная акционная стоимость доступна при 100% оплате или ипотеке без субсидирования. Цена действует до 10.11.2025 23:58:59. Стоимость без акции 63331520. Продаётся 4-комнатная квартира от застройщика в ЖК премиум-класса TATE на 27 этаже. Общая площадь 109,76 м². Отделка предчистовая (white box). Башня В. Срок сдачи: 2 кв. 2027 Выдача ключей: 4 кв. 2027 Проект расположен на границе с ЦАО в районе Марьина Роща на улице Веткина. В шаговой доступности находится метро Марьина роща (5 минут), парки Останкино и Сокольники (15 минут). До центра столицы время в пути составит 15 минут на авто. На территории премиум квартала откроют спа- и фитнес-центр, бассейн, оборудуют детские и спортивные площадки. Предусмотрен подземный двухуровневый паркинг с контролем доступа и лифтом на жилые этажи. Паркинг рассчитан на 568 машино-мест. Доступ в жилой комплекс осуществляется по биометрическому контролю - Face ID. Территория закрытая с видеонаблюдением и консьерж-сервисом 24/7. Особенности башни В • Потрясающие виды на 4 стороны: Москва-Сити | Останкино | ВДНХ | Тимирязевский парк • Уголовок остекление • Большие метражи квартир • Кладовые на этаже • Квартиры с мастер-спальнями и гардеробными Особенности ЖК: - Исторический район; - Панорамная лаундж-зона на высоте 140 м; - На 4041 этажах видовые пентхаусы площадью до 200 м²; - Два вида отделки: лаконичный и монохромный WhiteBox или готовые интерьеры с безупречным чувством меры - Лобби с потолками высотой почти 6 м; - В отдельном 6-этажном здании на территории будут: просторный фитнес-центр с бассейном, концептуальный ресторан, офисные пространства; - Детские зоны и спортивные площадки; - 6 скоростных лифтов; - Лапомойки для животных; - Безбарьерная среда.",https://www.cian.ru/sale/flat/307731133/
321892523,"3-комн. квартира, 118,6 м², 5/13 этаж",Москва,ЦАО,230 000 000 ₽,118.6,3,5,13,,,"Лот: 95818. В продаже квартира с дизайнерской отделкой в корпусе 1.1 жилого комплекса премиум-класса ""Садовые кварталы"" в Хамовниках. Планировка: гостиная с зоной кухни, спальня с ванной комнатой, дополнительная спальня или кабинет, гостевой санузел, гардеробная. Есть застекленная лоджия. Выполнена дизайнерская отделка в английском стиле с применением натуральных материалов, установлена мебель и бытовая техника ведущих брендов, сантехника премиум-класса. Высота потолка 3,15 м. Окна выходят в благоустроенный двор. Есть возможность покупки удобных машино-мест в подземном паркинге. ""Садовые кварталы"" — премиальный жилой квартал в ЦАО с огороженной благоустроенной территорией, подземным паркингом, круглосуточной охраной и системой видеонаблюдения. Собственная инфраструктура: школа ""Новый взгляд"", фитнес-клуб World Class, студия пилатеса, кафе и рестораны высокого уровня, пешая доступность ""Усачевского рынка"" и ""Лужников"", удобный выезд на Садовое кольцо. Участник ассоциации агентств элитной недвижимости AREA",https://www.cian.ru/sale/flat/321892523/
320499470,Роскошные Патриаршие,Москва,ЦАО,949 900 000 ₽,,,,,,,"064971 ЖК Патриарх Эксклюзив! Просторная 5-комнатная квартира площадью 413 м² с французскими балконами, панорамными видами на Патриаршие пруды и дровяным камином — настоящее воплощение роскоши и комфорта в сердце престижного района. Основные особенности квартиры: светлая гостиная 75 м² с радиусными панорамными окнами, дровяным камином и видом на легендарные Патриаршие пруды; элегантная кухня-столовая 34 м² для семейных ужинов и встреч с друзьями; гардеробная 37 м², которая может служить гостевой спальней или рабочим пространством; мастер-спальня 56 м² с просторной гардеробной и окнами в ванной комнате для максимального уюта; две детские спальни, одна из которых с эффектным стеклянным эркером, каждая со своим санузлом и душевой кабиной; подсобные помещения: гостевой санузел, постирочная комната и холл с вместительной гардеробной. Дизайнерский ремонт выполнен с использованием натурального камня и ценных пород дерева, создавая атмосферу изысканности. Остекление на четыре стороны обеспечивает обильное естественное освещение в течение дня. В интерьере гармонично сочетаются современные технологии и высококлассные материалы. Квартира оснащена премиальной техникой: кондиционирование Daikin; телевизором Loewe; аудиосистемой B&W и McIntosh для высокого качества звука. Для владельцев предусмотрены два парковочных места в подземном паркинге. Прямой представитель собственника.",https://www.cian.ru/sale/flat/320499470/
320702157,Рассрочка 0% без переплат,Москва,ЮЗАО,,,,,,,,"Рассрочка 0% с платежом от 120 000 ₽ в месяц. 3-комн. квартира в ЖК ""Ever"" на 10 этаже в 34 этажном здании Корпус 5. Общая площадь: 60.1 кв.м., жилая: 41.9 кв.м. Высота потолков 3.00 м. ЖК EVER это современный жилой комплекс в районе Обручева, всего в 7 минутах ходьбы от метро Калужская. В ЖК EVER представлены комфортабельные квартиры с разнообразными планировками, включая редкие форматы с мастер-спальнями и зимними садами. Благоустроенная территория с акцентом на природные элементы создает атмосферу спокойствия и уюта. В комплексе есть подземный паркинг и кладовые помещения. EVER это сочетание комфорта городской жизни и близости к природе.",https://www.cian.ru/sale/flat/320702157/
323195592,Редкое предложение,Москва,ЦАО,60 000 000 ₽,,,,,,,"Лот 59340. Оксана Мартынова. На продажу предлагается замечательная 3-комнатная квартира в тихой части Патриарших прудов. Функциональная планировка: кухня-гостиная, две спальни (окна во двор), раздельный с/у, коридор. В квартире был проведён ремонт с заменой всех коммуникаций и электропроводки. В квартире много света, высокие потолки 3.3 метра, толстые стены, очень тихо, окна спален ориентированы во двор, из гостиной открывается красивый вид на фасад соседнего дома. В 1982 году в доме была проведена полная реконструкция с заменой перекрытий на ж/б. Красивая входная группа, в подъезде эркерные окна, очень чисто. Есть наземная парковка во дворе, въезд через шлагбаум. Один совершеннолетний собственник, быстрый выход на сделку. Бонус партнерам 50%. Есть презентации в pdf на русском или английском для партнеров. Член ассоциации агентств элитной недвижимости AREA.",https://www.cian.ru/sale/flat/323195592/
315719136,Квартира с видом на Храм,Москва,ЦАО,59 600 000 ₽,,,,,,,"ID: 576775 Прекрасная видовая 2-комнатня квартира площадью 78.3 кв.м. с видом на Храм Христа Спасителя. В квартире выполнена качественная отделка с использованием натуральных материалов. Удобное и функциональное планировочное решение: просторная гостиная с зонами столовой и кухни, спальня с гардеробной комнатой и совмещенным санузлом, гостевой санузел при входе, большая прихожая. Панорамные окна дают возможность любоваться прекрасными видами храма и исторического города. Дом кооператива ""Образцово-показательное строительство"" построен из артикского туфа в 1933 году по проекту архитектора Давида Числиева. Парковка в закрытом дворе, въезд через шлагбаум. Дом расположен в 6 минутах пешком от станции метро Кропоткинская. В пешей доступности находятся театр Вахтангова, Государственный музей изобразительных искусств имени А.С. Пушкина, Храм Христа Спасителя. Всего 20 минут пешком до Кремля. Участник ассоциации AREA. Номер объекта: #1/576775/14501",https://www.cian.ru/sale/flat/315719136/
311240310,Квартира 349 с ключами!,Москва,ЗАО,,,,,,,,"Река. Парк. Сити. Готовый дом в идеальном месте. Продается 1-комнатная квартира на 2 этаже с панорамным остеклением и видом на Береговой пр-д. Береговой — квартал-курорт в центре столицы. Готовый дом на первой линии Москвы-реки. Пешеходная набережная начинается прямо от дома — никаких дорог между вами и рекой. Уникальное сочетание природы парка Фили и ритма Сити. Ключи от нового образа жизни в Береговом: • 12 террас на крышах — ваши виды на Москву с высоты птичьего полета • Пешеходная набережная прямо у дома — ни одной машины между вами и рекой • Лобби с камином, переговорной и консьерж-сервисом • Флагманский Encore Fitness — самый большой в сети (4700 м²) с бассейном, термами и спа-комплексом • Детство на берегу Москвы-реки — в рамках проекта будут построены две школы и детский сад рядом с домом • Гастрономическая набережная: рестораны и премиум-сервисы откроются на первых этажах • Причал ""Береговой"" рядом с домом — путешествуйте по городу, пока другие стоят в пробках • Безопасность и уединение: контроль доступа на территорию, видеонаблюдение и круглосуточная диспетчерская • Двухуровневый подземный паркинг и кладовые Безупречная квартира для жизни: • Пространство света и воздуха: панорамные окна и высокие потолки 3.2 м • Технологии: центральное кондиционирование и роботизированная система очистки фасадов — вид из окна всегда будет идеальным • Совершенство планировки: просторная кухня-гостиная, минимум коридоров, максимум полезной площади • Квартира без отделки — возможность раскрыть преимущества планировки в вашем уникальном интерьере. Или выбирайте свою версию идеального дома в коллекции планировок: • С изолированными спальнями • Мастер-спальнями с гардеробными и ванными • Видовые ванные комнаты • Функциональные постирочные Эксклюзивные лоты: • Пентахусы с приватными террасами • Двухуровневые пентхаусы Локация, о которой мечтают 15 минут до Сити на машине — и вы в эпицентре деловой жизни. Две станции метро в пешей доступности — когда каждая минута на счету. Утром — пробежка по парку Фили, вечером — прогулка на велосипеде вдоль реки, выходные — водный спорт в Крылатском. Речные трамвайчики вместо такси, зеленые парки и благоприятная экология — привилегии престижного ЗАО Москвы. Условия покупки: выгодные программы покупки от застройщика, специальные условия при полной оплате. Оставляйте заявку на персональную презентацию в шоу-руме.",https://www.cian.ru/sale/flat/311240310/
317142538,Престижный дом|удачная планировка,Москва,ЦАО,60 000 000 ₽,,,,,,,"— 2 изолированные спальни + кухня-гостиная — Высокие потолки — Окна на тихий Ермолаевский переулок и во двор — Толстые стены — идеальная звукоизоляция — Спокойное место в самом центре Патриарших — Светлый нейтральный фон — база под ваш ремонт — Закрытый двор с парковкой под шлагбаум — Один собственник, быстрый выход на сделку — Показы — в любое время Максимум тишины и приватности в локации, где это редкость",https://www.cian.ru/sale/flat/317142538/
321994507,Готовая кв-ра в районе Мосфильма,Москва,ЗАО,44 900 000 ₽,,,,,,,"ID 64644. ЖК Воробьевы Горы. Просторная квартира с уютным интерьером в современном стиле в ЖК Воробьевы Горы в районе Мосфильмовской. Жилое пространство невероятно воздушное, наполненное воздухом и светом. На 110 кв.м комфортно спланированы большая зона гостиной-кухни-столовой с эффектным угловым панорамным остеклением и выходом на балкон, хозяйская спальня с гардеробной и с/у, гостевой с/у, вместительный холл. В отделке использована теплая цветовая гамма, в квартире чувствуется обволакивающая атмосфера тепла и покоя. Из окон открывается фантастическая панорама на столицу и зеленые кроны природного заказника. Просторные общие холлы с консьержем, охраной, благоустроенная территория со спортивными и детскими площадками, местами для отдыха и прогулок. В подземном паркинге есть машиноместо за дополнительную стоимость. Рядом - фитнес-центр, художественная школа гимнастики, детский сад, сетевые супермаркеты. ПРЯМОЙ ПРЕДСТАВИТЕЛЬ СОБСТВЕННИКА. ОПЕРАТИВНЫЙ ПОКАЗ. БЕЗ КОМИССИИ ДЛЯ ПОКУПАТЕЛЯ. Intermark Real Estate - участник ассоциации AREA. Брокер объекта Сотник Виктория. Мы работаем в выходные и праздничные дни, будем рады вашим звонкам в любое время.",https://www.cian.ru/sale/flat/321994507/
311744145,"2-комн. апартаменты, 69,9 м², 7/9 этаж",Москва,ЦАО,75 078 515 ₽,69.9,2,7,9,,,"TITUL на Серебрянической набережной готовый элитный комплекс из 8 клубных особняков в самом центре Москвы в 2 км от Кремля в окружении тихих зеленых скверов. Квартиры и апартаменты с фантастическими видами на Кремль, храм Василия Блаженного, высотку на Котельнической набережной, Москву-Сити, реку Яузу и атмосферное историческое окружение. Эксклюзивный формат двухэтажные пентхаусы с собственными открытыми террасами, увеличенной высотой потолков и отдельным входом с каждого этажа. Архитектурная концепция с фасадами из светлого юрского мрамора в сочетании с медью от одного из ведущих архитекторов Вадима Грекова современное прочтение русского классицизма и западного модернизма. Восемь особняков малой этажности (7-9 этажей) названы в честь известных монет различных исторических эпох: DUCAT, CONDOR, SOVEREIGN, NOBLE, FLORIN, LOUIS D'OR, SOLID, AUREUS. Закрытая территория и просторный личный сад, утопающий в зелени, с ландшафтным дизайном, зонами отдыха и детской площадкой исключительная роскошь для центра города. Идеальные планировочные решения: возможность объединения, высокие потолки от 3,4 метров, ванные с окнами. Собственная инфраструктура только для резидентов: клабхаус с каминной зоной и библиотекой, консьерж-сервис, роскошные интерьеры лобби от одного из самых востребованных архитектурных бюро мира - лондонского бюро Aedas. Подземный паркинг и инновационные инженерные системы: приточно-вытяжная вентиляция с очисткой воздуха, фильтрация воды до уровня питьевой, индивидуальная система кондиционирования.",https://www.cian.ru/sale/flat/311744145/
317505716,"3-комн. квартира, 187 м², 19/53 этаж",Москва,ЗАО,157 969 600 ₽,187,3,19,53,,,"ХАРАКТЕРИСТИКИ КВАРТИРЫ Полная стоимость в договоре.. Выполнен ремонт. ПЛАНИРОВКА: кухня гостиная, мастер спальня, спальня, три санузла, постирочная, кладовая, комната для прислуги. Вид из окон в сторону Поклонной горы, Парка победы, Москва Сити. УСЛОВИЯ ПРОДАЖИ - Быстрый выход на сделку - Возможность приобретения в ипотеку - Свободная продажа Бонус агенту. Без комиссии для покупателя. О КОМПЛЕКСЕ Смелый урбанистический стиль ЖК Дом на Мосфильмовской и весь его облик смелый проект известного московского архитектора Сергея Скуратова. Нестандартно оформленные фасады подчеркивают оригинальную форму здания. Первый корпус жилого комплекса как будто сияет, растворяясь в небе, благодаря цветовой палитре материалов: угольно-серое основание колонн плавно перетекает в мраморно-белую вершину небоскреба. На фасаде второго корпуса полосы стекла переплетаются таким образом, что облик здания меняется в зависимости от освещения, времени суток и погоды. Утонченный стиль входных групп высотного корпуса ЖК Дом на Мосфильмовской подчеркнула облицовка натуральным угольно-черным мрамором и белым мрамором с черными прожилками. Второй корпус ЖК Дом на Мосфильмовской отделан в теплых медовых оттенках. Основной материал природный камень. Пятиметровые потолки и панорамное остекление усиливают ощущение простора и полета, наполняя пространство воздухом и светом.",https://www.cian.ru/sale/flat/317505716/
322402466,Лучшая планировка в проекте,Москва,ЗАО,87 000 000 ₽,,,,,,,"ID 64929. Эксклюзивно в компании INTERMARK. ЖК Счастье на Ломоносовском. Потрясающая 4-х комнатная квартира в новом элитном ЖК ""Счастье на Ломоносовском"". Окна на 3 стороны света, самый лучший тип планировки не только в рамках данного проекта, но и в принципе! Великолепные виды из окон - на МГУ, парковый ансамбль и Москва-Сити. Солнце движется вокруг квартиры: рассвет в кухне-гостиной, утреннее солнце в спальнях, закат в кабинете! Продуманная до мелочей и самая полная техническая начинка с лучшими инженерными решениями. Профессиональный дизайн проект и тех.надзор. В квартире заканчивается ремонт до стадии отделки - вайт бокс. Уже выполнены следующие работы: возведение стен из блоков и штукатурка, шумоизоляция пола и стяжка, проф.шумоизоляция потолка (каркасная система PhoneStar БСС 1.1), шумоизоляция стен (бескаркасная система PhoneStar КСПМвП 1.1), разводка водоснабжения, канализации, отопления, системы защиты от протечек, разводка электрики/освещения/систем умного дома, даже подразетники установлены в специальном шумозащитном корпусе. Сейчас заканчиваются работы по монтажу профессиональной системы кондиционирования и собственной приточной вентиляции. Очень высокие потолки - 3,52 метра было изначально, с ремонтом высота - 3,30 метра! Спланированы просторная кухня-гостиная с 4 окнами на 2 стороны света, хозяйская спальня со своей гардеробной комнатой, детская спальня с гардеробной, кабинет/гостевая спальня, 2 больших ванные комнаты, постирочно-гладильная, также есть лоджия с панорамным остеклением. Высота дверей - 2,50 метра. За дополнительную цену к квартире можно купить большое и удобное м/место в подземном паркинге, ширина места 2,85 метра. Дом клубного формата премиум класса - всего на 56 квартир, выполнен в стиле сталинского ампира, роскошный вестибюль с зоной отдыха на 1 этаже, консьерж-сервис, колясочная комната, охрана 24 часа, огороженная территория с ландшафтным дизайном, детская площадка с горкой и вращающимися на подиуме креслами, подсветка фасада, гостевой паркинг, профессиональная управляющая компания, лифты KONE опускаются в гараж без пересадок. Потрясающая локация, в 3 минутах пешком метро Ломоносовский проспект, 10 мин пешком главное здание МГУ им. Ломоносова, в 200-х метрах Сквер у Китайского посольства с озером и изящными прогулочными дорожками, напротив него - Ботанический сад МГУ, Ленинские Горы и Большой газон МГУ, Воробьевы Горы, самая лучшая инфраструктура района. Высочайший уровень безопасности, рядом расположены 28 Посольств иностранных государств. ПРЯМОЙ ПРЕДСТАВИТЕЛЬ СОБСТВЕННИКА. БОНУС АГЕНТУ. ОПЕРАТИВНЫЙ ПОКАЗ. БЕЗ КОМИССИИ ДЛЯ ПОКУПАТЕЛЯ. Intermark Real Estate - участник ассоциации AREA. Брокер объекта Говорин Владимир. Мы работаем в выходные и праздничные дни, будем рады вашим звонкам в любое время.",https://www.cian.ru/sale/flat/322402466/
320388348,"2-комн. квартира, 109,5 м², 11/58 этаж",Москва,СВАО,43 587 527 ₽,109.5,2,11,58,,,"Проспект Мира и ВДНХ: это традиции и преемственность поколений. Четыре парка рядом с вами. Жизнь в нескольких минутах от центра города в месте, утопающем в высоких зеленых деревьях это жизнь в ""Триколоре"", где слагаемых комфорта, здоровья и окружения для вас и вашей семьи даже больше, чем три причины вашего счастья. Собственная инфраструктура, подземный паркинг здесь учтены и реализованы все решения уровня бизнес-класса в недвижимости.",https://www.cian.ru/sale/flat/320388348/
322777133,"5-комн. апартаменты, 398,3 м², 6/6 этаж",Москва,ЦАО,597 450 000 ₽,398.3,5,6,6,,,"ID: 585191 Эксклюзивный видовой пентхаус площадью 398.3 кв.м. в авторском апарт-комплексе Roza Rossa в Хамовниках. Апартамент расположен на 6 этаже, имеет собственный выход на эксплуатируемую кровлю. В апартаменте выполнена дизайнерская отделка. Планировочным решением предусмотрены: просторная гостиная с зоной кухни-столовой, 4 спальни с собственными санузлами, гардеробные комнаты, постирочная. Кухня полностью укомплектована бытовой техникой Gaggenau (холодильник, микроволновая печь, духовой шкаф, винный шкаф, дополнительная морозильная камера в острове). Из окон апартамента открываются наилучшие виды на Сквер Девичьего поля. Высокие потолки 4 метра. Два отдельных входа в апартамент позволяют отделить доступ для собственников и персонала. Roza Rossa - авторский дом в Хамовниках. Архитектура и отделка от Piero Lissoni, шикарное лобби с камином, SPA пространство с бассейном, ресторан с террасой, бар и винотека. Участник ассоциации AREA. Номер объекта: #1/585191/14501",https://www.cian.ru/sale/flat/322777133/
309118675,Лучшее предложение! Звони!,Москва,ЦАО,415 050 480 ₽,,,,,,,"004241 ЖК Молочный пер., д. 1 Просторная квартира без отделки в клубном доме на Остоженке. Имеет существенные преимущества перед новым девелопментом Золотой мили: уникальная локация; качество строительства; развитая инфраструктура (бассейн, тренажёрный зал, лужайка для загара и пр); все квартиры в доме уже отремонтированы! На свободном пространстве в 220 м2 возможно спланировать 3 спальни. В квартире предусмотрена возможность обустройства дровяного камина. Есть собственная терраса с садом. Экосистема Kalinka единое пространство для решения задач в сфере недвижимости.",https://www.cian.ru/sale/flat/309118675/
311744143,"1-комн. апартаменты, 66,3 м², 6/9 этаж",Москва,ЦАО,67 634 617 ₽,66.3,1,6,9,,,"TITUL на Серебрянической набережной готовый элитный комплекс из 8 клубных особняков в самом центре Москвы в 2 км от Кремля в окружении тихих зеленых скверов. Квартиры и апартаменты с фантастическими видами на Кремль, храм Василия Блаженного, высотку на Котельнической набережной, Москву-Сити, реку Яузу и атмосферное историческое окружение. Эксклюзивный формат двухэтажные пентхаусы с собственными открытыми террасами, увеличенной высотой потолков и отдельным входом с каждого этажа. Архитектурная концепция с фасадами из светлого юрского мрамора в сочетании с медью от одного из ведущих архитекторов Вадима Грекова современное прочтение русского классицизма и западного модернизма. Восемь особняков малой этажности (7-9 этажей) названы в честь известных монет различных исторических эпох: DUCAT, CONDOR, SOVEREIGN, NOBLE, FLORIN, LOUIS D'OR, SOLID, AUREUS. Закрытая территория и просторный личный сад, утопающий в зелени, с ландшафтным дизайном, зонами отдыха и детской площадкой исключительная роскошь для центра города. Идеальные планировочные решения: возможность объединения, высокие потолки от 3,4 метров, ванные с окнами. Собственная инфраструктура только для резидентов: клабхаус с каминной зоной и библиотекой, консьерж-сервис, роскошные интерьеры лобби от одного из самых востребованных архитектурных бюро мира - лондонского бюро Aedas. Подземный паркинг и инновационные инженерные системы: приточно-вытяжная вентиляция с очисткой воздуха, фильтрация воды до уровня питьевой, индивидуальная система кондиционирования.",https://www.cian.ru/sale/flat/311744143/
323016176,"Новая отделка, ж/б перекрытия",Москва,ЦАО,130 000 000 ₽,,,,,,,"ID 65010. Эксклюзивно в компании INTERMARK. Редкое предложение - квартира, где нет ни одной случайной детали. Высокую планку отделке задало местоположение-дом расположен в богемной локации Никитских ворот, где современные театры, музеи и популярные рестораны находятся в 5 минутах пешком. Выполнен ремонт в белоснежной палитре, на 97 метрах комфортно спланированы: - кухня-гостиная с техникой Kuppersberg с притягивающими взгляд акцентами - мастер-спальня с вместительной гардеробной - детская спальня с рабочей зоной - просторный санузел с душевой и современной ванной чашей - гостевой санузел с постирочной зоной и паровым шкафом - большая гардеробная в холле. Квартира оборудована современными инженерными решениями для комфорта: зонированное освещение со сценариями, интеллектуальные выключатели и скрытые сплит-системы. Дом был построен в 1902 году архитектором Н.И. Акуниным, в 1993 году особняк полностью реконструировали (заменили перекрытия, коммуникации, установили лифт). Большой и чистый подъезд с именитыми соседями. Великолепный образец придания классической основе современного звучания. ПРЯМОЙ ПРЕДСТАВИТЕЛЬ СОБСТВЕННИКА. БОНУС АГЕНТУ. ОПЕРАТИВНЫЙ ПОКАЗ. БЕЗ КОМИССИИ ДЛЯ ПОКУПАТЕЛЯ. Intermark Real Estate - участник ассоциации AREA. Брокер объекта Кудряшов Василий. Мы работаем в выходные и праздничные дни, будем рады вашим звонкам в любое время.",https://www.cian.ru/sale/flat/323016176/
